Year,County,Month,County Pop,County Pop ('000s),Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum
2019,Marin County,3,259085,259,0,0,0,0,0,9,4,0,5
2019,Marin County,4,259085,259,1,0,0,0,1,20,2,1,17
2019,Marin County,5,259085,259,0,0,0,0,0,26,4,2,20
2019,Marin County,6,259085,259,2,0,0,1,1,35,10,2,23
2019,Marin County,7,259085,259,1,0,0,0,1,21,6,1,14
2019,Marin County,8,259085,259,2,0,0,1,1,18,4,1,13
2019,Marin County,9,259085,259,5,0,0,4,1,21,1,1,19
2019,Marin County,10,259085,259,4,0,0,1,3,16,0,0,16
2019,Marin County,11,259085,259,2,0,1,1,0,8,0,1,7
2019,Marin County,12,259085,259,1,0,0,0,1,18,1,0,17
2019,Marin County,1,259085,259,7,0,1,3,3,78,11,9,58
2019,Marin County,2,259085,259,8,0,1,0,7,45,2,1,42
2019,Marin County,3,259085,259,6,0,2,1,3,84,14,3,67
2019,Marin County,4,259085,259,4,0,0,1,3,105,9,7,89
2019,Marin County,5,259085,259,10,0,0,2,8,89,9,15,65
2019,Marin County,6,259085,259,4,0,0,2,2,75,12,9,54
2019,Marin County,7,259085,259,9,0,0,2,7,60,6,2,52
2019,Marin County,8,259085,259,13,0,0,4,9,86,9,1,76
2019,Marin County,9,259085,259,13,0,0,5,8,55,11,5,39
2019,Marin County,10,259085,259,14,0,1,2,11,64,4,10,50
2019,Marin County,11,259085,259,25,0,0,1,24,77,9,6,62
2019,Marin County,12,259085,259,35,0,1,3,31,72,6,9,57
2019,Marin County,1,259085,259,1,0,0,0,1,2,0,0,2
2019,Marin County,2,259085,259,0,0,0,0,0,2,0,0,2
2019,Marin County,3,259085,259,0,0,0,0,0,2,0,0,2
2019,Marin County,4,259085,259,0,0,0,0,0,7,1,0,6
2019,Marin County,5,259085,259,0,0,0,0,0,1,0,0,1
2019,Marin County,6,259085,259,0,0,0,0,0,3,1,1,1
2019,Marin County,7,259085,259,0,0,0,0,0,2,1,0,1
2019,Marin County,8,259085,259,0,0,0,0,0,1,1,0,0
2019,Marin County,9,259085,259,0,0,0,0,0,1,0,0,1
2019,Marin County,10,259085,259,0,0,0,0,0,2,0,0,2
2019,Marin County,11,259085,259,0,0,0,0,0,2,1,0,1
2019,Marin County,12,259085,259,1,0,0,0,1,0,0,0,0
2019,Marin County,1,259085,259,23,0,5,10,8,168,26,17,125
2019,Marin County,2,259085,259,11,0,1,5,5,119,26,13,80
2019,Marin County,3,259085,259,14,0,0,6,8,137,24,21,92
2019,Marin County,4,259085,259,17,0,0,7,10,131,22,16,93
2019,Marin County,5,259085,259,16,0,3,5,8,135,24,26,85
2019,Marin County,6,259085,259,26,0,1,9,16,146,21,21,104
2019,Marin County,7,259085,259,26,0,6,13,7,137,29,22,86
2019,Marin County,8,259085,259,26,0,1,7,18,137,23,16,98
2019,Marin County,9,259085,259,12,0,3,3,6,120,19,9,92
2019,Marin County,10,259085,259,17,0,0,4,13,148,35,10,103
2019,Marin County,11,259085,259,24,0,3,9,12,150,27,18,105
2019,Marin County,12,259085,259,18,0,0,9,9,158,23,25,110
2019,Marin County,1,259085,259,0,0,0,0,0,32,2,0,30
2019,Marin County,2,259085,259,1,0,0,0,1,14,1,0,13
2019,Marin County,3,259085,259,0,0,0,0,0,13,1,0,12
2019,Marin County,4,259085,259,1,0,0,0,1,13,2,1,10
2019,Marin County,5,259085,259,0,0,0,0,0,23,1,1,21
2019,Marin County,6,259085,259,1,0,0,0,1,23,3,1,19
2019,Marin County,7,259085,259,1,0,0,0,1,19,3,1,15
2019,Marin County,8,259085,259,1,0,0,0,1,20,3,0,17
2019,Marin County,9,259085,259,0,0,0,0,0,26,1,2,23
2019,Marin County,10,259085,259,1,0,0,1,0,27,2,2,23
2019,Marin County,11,259085,259,0,0,0,0,0,25,1,4,20
2019,Marin County,12,259085,259,1,0,0,0,1,23,1,1,21
2019,Marin County,1,259085,259,0,0,0,0,0,7,1,0,6
2019,Marin County,2,259085,259,0,0,0,0,0,7,1,0,6
2019,Marin County,3,259085,259,0,0,0,0,0,3,0,0,3
2019,Marin County,4,259085,259,0,0,0,0,0,6,4,0,2
2019,Marin County,5,259085,259,0,0,0,0,0,6,0,0,6
2019,Marin County,6,259085,259,0,0,0,0,0,4,0,0,4
2019,Marin County,7,259085,259,0,0,0,0,0,4,1,0,3
2019,Marin County,8,259085,259,0,0,0,0,0,6,2,0,4
2019,Marin County,9,259085,259,0,0,0,0,0,17,1,1,15
2019,Marin County,10,259085,259,0,0,0,0,0,6,2,0,4
2019,Marin County,11,259085,259,0,0,0,0,0,10,0,1,9
2019,Marin County,12,259085,259,0,0,0,0,0,6,1,0,5
2019,Marin County,1,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,2,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,3,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,4,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,5,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,6,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,7,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,8,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,9,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,10,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,11,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,12,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,1,259085,259,0,0,0,0,0,1,0,0,1
2019,Marin County,2,259085,259,0,0,0,0,0,1,0,0,1
2019,Marin County,3,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,4,259085,259,0,0,0,0,0,6,0,0,6
2019,Marin County,5,259085,259,1,0,0,0,1,0,0,0,0
2019,Marin County,6,259085,259,0,0,0,0,0,1,0,0,1
2019,Marin County,7,259085,259,0,0,0,0,0,2,0,0,2
2019,Marin County,8,259085,259,1,0,0,0,1,1,0,0,1
2019,Marin County,9,259085,259,0,0,0,0,0,1,0,0,1
2019,Marin County,10,259085,259,1,0,0,0,1,2,0,0,2
2019,Marin County,11,259085,259,0,0,0,0,0,2,0,0,2
2019,Marin County,12,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,1,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,2,259085,259,0,0,0,0,0,1,1,0,0
2019,Marin County,3,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,4,259085,259,0,0,0,0,0,1,1,0,0
2019,Marin County,5,259085,259,1,0,0,0,1,0,0,0,0
2019,Marin County,6,259085,259,0,0,0,0,0,1,0,0,1
2019,Marin County,7,259085,259,0,0,0,0,0,4,4,0,0
2019,Marin County,8,259085,259,0,0,0,0,0,1,1,0,0
2019,Marin County,9,259085,259,0,0,0,0,0,2,0,0,2
2019,Marin County,10,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,11,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,12,259085,259,0,0,0,0,0,0,0,0,0
2019,Marin County,1,259085,259,4,0,1,3,0,83,32,4,47
2019,Marin County,2,259085,259,1,0,0,0,1,92,44,2,46
2019,Marin County,3,259085,259,5,0,1,1,3,103,40,4,59
2019,Marin County,4,259085,259,2,0,0,1,1,108,40,4,64
2019,Marin County,5,259085,259,5,0,0,0,5,97,25,4,68
2019,Marin County,6,259085,259,1,0,0,0,1,106,41,7,58
2019,Marin County,7,259085,259,2,0,0,0,2,67,25,7,35
2019,Marin County,8,259085,259,2,0,1,0,1,120,40,4,76
2019,Marin County,9,259085,259,5,0,1,4,0,89,18,4,67
2019,Marin County,10,259085,259,3,0,2,0,1,79,23,4,52
2019,Marin County,11,259085,259,0,0,0,0,0,80,18,4,58
2019,Marin County,12,259085,259,2,0,0,1,1,70,14,2,54
2019,Marin County,1,259085,259,0,0,0,0,0,46,0,1,45
2019,Marin County,2,259085,259,0,0,0,0,0,30,0,1,29
2019,Marin County,3,259085,259,0,0,0,0,0,18,0,2,16
2019,Marin County,4,259085,259,0,0,0,0,0,25,0,3,22
2019,Marin County,5,259085,259,0,0,0,0,0,25,0,8,17
2019,Marin County,6,259085,259,0,0,0,0,0,29,0,8,21
2019,Marin County,7,259085,259,0,0,0,0,0,26,0,11,15
2019,Marin County,8,259085,259,0,0,0,0,0,20,0,3,17
2019,Marin County,9,259085,259,0,0,0,0,0,20,0,2,18
2019,Marin County,10,259085,259,0,0,0,0,0,29,0,4,25
2019,Marin County,11,259085,259,0,0,0,0,0,27,0,1,26
2019,Marin County,12,259085,259,0,0,0,0,0,18,0,3,15
2019,Mariposa County,1,17117,17,4,0,1,0,3,13,5,0,8
2019,Mariposa County,2,17117,17,3,0,1,0,2,8,3,0,5
2019,Mariposa County,3,17117,17,8,0,3,0,5,14,5,2,7
2019,Mariposa County,4,17117,17,6,0,1,0,5,12,3,0,9
2019,Mariposa County,5,17117,17,5,0,0,1,4,15,6,0,9
2019,Mariposa County,6,17117,17,8,0,1,0,7,14,3,0,11
2019,Mariposa County,7,17117,17,10,0,0,0,10,17,6,1,10
2019,Mariposa County,8,17117,17,5,0,1,0,4,10,5,0,5
2019,Mariposa County,9,17117,17,9,0,0,0,9,15,2,0,13
2019,Mariposa County,10,17117,17,9,0,0,1,8,17,5,0,12
2019,Mariposa County,11,17117,17,5,0,0,0,5,13,1,0,12
2019,Mariposa County,12,17117,17,7,0,0,0,7,23,9,0,14
2019,Mariposa County,1,17117,17,0,0,0,0,0,0,0,0,0
2019,Mariposa County,2,17117,17,0,0,0,0,0,2,0,0,2
2019,Mariposa County,3,17117,17,0,0,0,0,0,0,0,0,0
2019,Mariposa County,4,17117,17,0,0,0,0,0,1,0,0,1
2019,Mariposa County,5,17117,17,0,0,0,0,0,1,0,0,1
2019,Mariposa County,6,17117,17,0,0,0,0,0,0,0,0,0
2019,Mariposa County,7,17117,17,0,0,0,0,0,0,0,0,0
2019,Mariposa County,8,17117,17,0,0,0,0,0,2,0,1,1
2019,Mariposa County,9,17117,17,0,0,0,0,0,2,0,1,1
2019,Mariposa County,10,17117,17,0,0,0,0,0,2,0,0,2
2019,Mariposa County,11,17117,17,0,0,0,0,0,0,0,0,0
2019,Mariposa County,12,17117,17,0,0,0,0,0,1,0,0,1
